PD873946128BR,21/08/2014 00:13:52
PD869548805BR,21/08/2014 00:13:53
DM090684969BR,21/08/2014 00:13:53
DM092162846BR,21/08/2014 00:13:53
DM091667180BR,21/08/2014 00:13:55
PD867452582BR,21/08/2014 00:13:55
PD879390531BR,21/08/2014 00:13:55
DM092161995BR,21/08/2014 00:13:56
PD880830187BR,21/08/2014 00:13:57
PD880359233BR,21/08/2014 00:13:57
DM089598335BR,21/08/2014 00:13:58
PD880348672BR,21/08/2014 00:13:59
DG602309388BR,21/08/2014 00:13:59
DM092096492BR,21/08/2014 00:13:59
PD878382074BR,21/08/2014 00:13:59
DM092130018BR,21/08/2014 00:13:59
DM085355143BR,21/08/2014 00:13:59
PD877832452BR,21/08/2014 00:13:59
PD882754231BR,21/08/2014 00:13:59
DG602295397BR,21/08/2014 00:13:59
PD879291600BR,21/08/2014 00:13:59
PD879388674BR,21/08/2014 00:13:59
DM091644820BR,21/08/2014 00:14:00
PD880776906BR,21/08/2014 00:14:00
PD880407937BR,21/08/2014 00:14:00
DM092108071BR,21/08/2014 00:14:00
DG602278836BR,21/08/2014 00:14:01
PD879143892BR,21/08/2014 00:14:01
DG602286130BR,21/08/2014 00:14:01
DM090664615BR,21/08/2014 00:14:02
PD873942735BR,21/08/2014 00:14:02
DM092128972BR,21/08/2014 00:14:02
PD879406041BR,21/08/2014 00:14:02
PD879379831BR,21/08/2014 00:14:03
DM092167211BR,21/08/2014 00:14:03
PD880376449BR,21/08/2014 00:14:03
DM092116395BR,21/08/2014 00:14:04
PD879326309BR,21/08/2014 00:14:04
PD879340305BR,21/08/2014 00:14:04
PD880356890BR,21/08/2014 00:14:05
DM090701358BR,21/08/2014 00:14:05
DG602291599BR,21/08/2014 00:14:05
PD877815975BR,21/08/2014 00:14:05
PD875966519BR,21/08/2014 00:14:05
PD880376510BR,21/08/2014 00:14:05
DM092104826BR,21/08/2014 00:14:05
PD877736924BR,21/08/2014 00:14:05
PD880321856BR,21/08/2014 00:14:06
PD882708722BR,21/08/2014 00:14:06
PD877795423BR,21/08/2014 00:14:06
PD875887714BR,21/08/2014 00:14:06
PD880856269BR,21/08/2014 00:14:07
PD882716834BR,21/08/2014 00:14:07
DM092166202BR,21/08/2014 00:14:07
PD880355863BR,21/08/2014 00:14:07
PD879350603BR,21/08/2014 00:14:08
DM092133102BR,21/08/2014 00:14:08
DM089543969BR,21/08/2014 00:14:09
PD880347408BR,21/08/2014 00:14:09
PD880325708BR,21/08/2014 00:14:09
DG602212021BR,21/08/2014 00:14:10
PD879323355BR,21/08/2014 00:14:10
DM092161766BR,21/08/2014 00:14:10
PD862297342BR,21/08/2014 00:14:11
PD880365843BR,21/08/2014 00:14:11
PD874710843BR,21/08/2014 00:14:11
PD879298228BR,21/08/2014 00:14:12
PD880784111BR,21/08/2014 00:14:13
PD873894505BR,21/08/2014 00:14:14
PD880801129BR,21/08/2014 00:14:15
DM091640363BR,21/08/2014 00:14:15
PD880791695BR,21/08/2014 00:14:15
PD882707055BR,21/08/2014 00:14:16
PD878348753BR,21/08/2014 00:14:16
PD880394867BR,21/08/2014 00:14:16
DM085418740BR,21/08/2014 00:14:17
DM092093709BR,21/08/2014 00:14:17
PD878330911BR,21/08/2014 00:14:17
DM092088010BR,21/08/2014 00:14:18
PD878369625BR,21/08/2014 00:14:18
PD879328300BR,21/08/2014 00:14:18
PD880354806BR,21/08/2014 00:14:18
PD874664185BR,21/08/2014 00:14:19
PD882703265BR,21/08/2014 00:14:19
PD875254270BR,21/08/2014 00:14:19
DM092190802BR,21/08/2014 00:14:19
DG602253247BR,21/08/2014 00:14:19
PD878367488BR,21/08/2014 00:14:20
PD877783147BR,21/08/2014 00:14:20
PD873196092BR,21/08/2014 00:14:20
PD875306860BR,21/08/2014 00:14:20
PD880357731BR,21/08/2014 00:14:20
PD879357116BR,21/08/2014 00:14:20
PD878346409BR,21/08/2014 00:14:20
DM092120333BR,21/08/2014 00:14:21
DM089558946BR,21/08/2014 00:14:21
PD879339829BR,21/08/2014 00:14:21
PD875237413BR,21/08/2014 00:14:21
PD880389677BR,21/08/2014 00:14:21
DM092093377BR,21/08/2014 00:14:22
PD879385488BR,21/08/2014 00:14:22
PD875883567BR,21/08/2014 00:14:22
PD880778181BR,21/08/2014 00:14:22
PD879343647BR,21/08/2014 00:14:22
PD873921293BR,21/08/2014 00:14:22
DM091670158BR,21/08/2014 00:14:22
DM092162245BR,21/08/2014 00:14:23
PD873862326BR,21/08/2014 00:14:24
PD861990946BR,21/08/2014 00:14:24
DM093838298BR,21/08/2014 00:14:24
PD867544235BR,21/08/2014 00:14:24
DM080489611BR,21/08/2014 00:14:25
DG602295658BR,21/08/2014 00:14:25
PD880387469BR,21/08/2014 00:14:25
PD877762399BR,21/08/2014 00:14:26
DM092150318BR,21/08/2014 00:14:26
DM090619917BR,21/08/2014 00:14:26
PD875888927BR,21/08/2014 00:14:26
DM080988064BR,21/08/2014 00:14:26
DM080740873BR,21/08/2014 00:14:26
DM092112544BR,21/08/2014 00:14:26
PD874735261BR,21/08/2014 00:14:26
PD880339622BR,21/08/2014 00:14:27
